;id;name;price;descr_short;imagen;brand;features
400;lbt_1;Thornbridge / Firestone Walker Mind Games;11.3;Saison / Farmhouse Ale Gin Barrel Aged;https://www.labirratorium.com/19565-large_default/thornbridge-firestone-walker-mind-games.jpg;Thornbridge;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Inglaterra / EEUU', '% Alc.': '8.5\nALTO (6-9%)', 'Otros ingredientes': 'Envejecida en barrica de Ginebra durante 8 meses', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'Lúpulos': 'Savinjski Goldings', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
401;lbt_1;Sori Pareto The Final Release 2020 Port Wine Barrel Aged;8.95;Wee Heavy Port Wine Barrel Aged;https://www.labirratorium.com/18927-large_default/sori-pareto-the-final-release-2020-port-wine-barrel-aged.jpg;Sori Brewing;{'Estilo': 'WEE HEAVY', 'Origen': 'Estonia', '% Alc.': '11.5\nMUY ALTO (+10%)', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Marrón', 'Envase': 'Botella'}
402;lbt_1;Speranto Bengala Tigro Edición 2020;5.5;Weizenbock Bourbon Bulleit Barrel Aged;https://www.labirratorium.com/16496-large_default/speranto-bengala-tigro-edicion-2020.jpg;Cervezas Speranto;{'Estilo': 'WEIZENBOCK', 'Origen': 'Toledo', '% Alc.': '9\nALTO (6-9%)', 'Otros ingredientes': 'Elaborada con Bourbon Bulleit de 10 años en barrica de roble blanco.', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '25-50 Amargor medio\n26', 'Color': 'Marrón', 'Envase': 'Botella'}
403;lbt_1;La Quince LLIPA!;3.4;India Pale Ale;https://www.labirratorium.com/12260-large_default/la-quince-llipa.jpg;La Quince;{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Madrid', '% Alc.': '6.4\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Maris Otter, Vienna, Carared', 'Lúpulos': 'Columbus, Simcoe y Citra', 'IBU': '75-100 Amargor muy alto\n100', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
404;lbt_1;Fantome Pissenlit;10.85;Saison;https://www.labirratorium.com/20449-large_default/fantome-pissenlit.jpg;Fântome;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Bélgica', '% Alc.': '8\nALTO (6-9%)', 'Otros ingredientes': 'Diente de León', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
405;lbt_1;Speranto Bizono;3.85;Wheat Wine;https://www.labirratorium.com/20785-large_default/speranto-bizono.jpg;Cervezas Speranto;{'Estilo': 'WHEAT WINE', 'Origen': 'Toledo', '% Alc.': '10\nMUY ALTO (+10%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '50-75 Amargor alto', 'Color': 'Marrón', 'Envase': 'Botella'}
406;lbt_1;Glazen Toren Saison d’Erpe-Mere 75 cl.;9.1;Saison;https://www.labirratorium.com/309-large_default/glazen-toren-saison-derpe-mere.jpg;Glazen Toren;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Bélgica', '% Alc.': '6.9\nALTO (6-9%)', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
407;lbt_1;Brunehaut Saison Bio Sin Gluten;2.75;Sin Gluten / Saison;https://www.labirratorium.com/20545-large_default/brunehaut-saison-bio-sin-gluten.jpg;Brunehaut;{'Estilo': 'SAISON / FARMHOUSE ALE\nSIN GLUTEN', 'Origen': 'Bélgica', '% Alc.': '4.5\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '25-50 Amargor medio\n30', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
408;lbt_1;La Chouffe Blanche;2.5;Witbier;https://www.labirratorium.com/18356-large_default/la-chouffe-blanche.jpg;Brasserie d'Achouffe (Duvel-Moortgat);{'Estilo': 'WITBIER (TRIGO BELGA)', 'Origen': 'Bélgica', '% Alc.': '6.5\nALTO (6-9%)', 'Otros ingredientes': 'Semillas de Cilantro y Limón', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'Lúpulos': 'Perle', 'IBU': '0-25 Amargor bajo\n17', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
409;lbt_1;Rothaus Hefeweizen / Weizenzäpfle;2.3;Hefeweizen;https://www.labirratorium.com/18785-large_default/rothaus-hefeweizen-weizenzaepfle.jpg;Badische Staatsbrauerei Rothaus;{'Estilo': 'TRIGO ALEMÁN (WEISSBIER / HEFEWEIZEN)', 'Origen': 'Alemania', '% Alc.': '5.4\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'Lúpulos': 'Tettnang y Hallertau', 'IBU': '0-25 Amargor bajo\n13', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
410;lbt_1;Brekeriet Nobel Ek 2018;10.5;Saison Rioja Barrel Aged;https://www.labirratorium.com/21753-large_default/brekeriet-nobel-ek-2018.jpg;Brekeriet;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Suecia', '% Alc.': '7\nALTO (6-9%)', 'Otros ingredientes': 'Envejecida en Barrica de Vino de Rioja', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)\nCebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
411;lbt_1;Glazen Toren Saison d’Erpe-Mere 33 cl.;4.25;Saison;https://www.labirratorium.com/21833-large_default/glazen-toren-saison-derpe-mere-33-cl.jpg;Glazen Toren;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Bélgica', '% Alc.': '6.9\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
412;lbt_1;Faust Weizen Hefe Hell;2.4;Hefeweizen;https://www.labirratorium.com/18796-large_default/faust-weizen-hefe-hell.jpg;Brauhaus Faust zu Miltenberg;{'Estilo': 'TRIGO ALEMÁN (WEISSBIER / HEFEWEIZEN)', 'Origen': 'Alemania', '% Alc.': '5.1\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
413;lbt_1;Faust Kräusen Naturtrüb;2.35;Kellerbier;https://www.labirratorium.com/7055-large_default/faust-krausen-naturtrub.jpg;Brauhaus Faust zu Miltenberg;{'Estilo': 'KELLERBIER', 'Origen': 'Alemania\nAlemania', '% Alc.': '5.5\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
414;lbt_1;Primator Weizen;3.1;Hefeweizen;https://www.labirratorium.com/19418-large_default/primator-weizen.jpg;Primator;{'Estilo': 'TRIGO ALEMÁN (WEISSBIER / HEFEWEIZEN)', 'Origen': 'República Checa', '% Alc.': '4.8\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo\n14', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
415;lbt_1;Bidassoa Gluten Free Hoppy Pale Ale;3.45;Sin Gluten / Pale Ale;https://www.labirratorium.com/12306-large_default/bidassoa-gluten-free-hoppy-pale-ale.jpg;Bidassoa Basque Brewery;{'Estilo': 'SIN GLUTEN', 'Origen': 'Irún', '% Alc.': '4.6\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
416;lbt_1;Les Trois Mousquetaires Weizenbock;14.35;Weizenbock;https://www.labirratorium.com/19842-large_default/les-trois-mousquetaires-weizenbock.jpg;Les Trois Mousquetaires;{'Estilo': 'WEIZENBOCK', 'Origen': 'Canadá', '% Alc.': '10.5\nMUY ALTO (+10%)', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '22', 'Color': 'Marrón', 'Envase': 'Botella'}
417;lbt_1;Traquair Jacobite Ale;4.4;Scoth Ale / Wee Heavy;https://www.labirratorium.com/18158-large_default/traquair-jacobite-ale.jpg;Traquair House Brewery;{'Estilo': 'SCOTCH ALE', 'Origen': 'Escocia', '% Alc.': '8\nALTO (6-9%)', 'Otros ingredientes': 'Envejecia en Barrica de Roble', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Marrón', 'Envase': 'Botella'}
418;lbt_1;Against The Grain Attila The Hen;27.95;Rye Wine Bourbon Barrel Aged;https://www.labirratorium.com/18253-large_default/against-the-grain-attila-the-hen.jpg;Against the Grain Brewery;{'Estilo': 'RYE WINE', 'Origen': 'EEUU', '% Alc.': '12.7\nMUY ALTO (+10%)', 'Otros ingredientes': 'Envejecida en Barricas de Bourbon durante 90 días', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Centeno', 'IBU': '25-50 Amargor medio\n46', 'Color': 'Ámbar', 'Envase': 'Botella'}
419;lbt_1;Equilibrium Keeping Memories Batch 1 37,5 cl.;19.95;Farmhouse Solera Barrel Aged;https://www.labirratorium.com/22603-large_default/equilibrium-keeping-memories-batch-1-375-cl.jpg;Equilibrium Brewery;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'EEUU', '% Alc.': '6\nMEDIO (4-6%)', 'Otros ingredientes': 'Envejecida en Barricas de Roble', 'Volumen (cl)': '37.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
420;lbt_1;Equilibrium Keeping Memories Batch 1 75 cl.;29.95;Farmhouse Solera Barrel Aged;https://www.labirratorium.com/22606-large_default/equilibrium-keeping-memories-batch-1-75-cl.jpg;Equilibrium Brewery;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'EEUU', '% Alc.': '6\nMEDIO (4-6%)', 'Otros ingredientes': 'Envejecida en Barricas de Roble', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
421;lbt_1;Struise / Hoppy People Clash of the Titans;7.45;Barleywine Barrel Aged;https://www.labirratorium.com/18920-large_default/struise-hoppy-people-clash-of-the-titans.jpg;De Struise Brouwers;{'Estilo': 'BELGIAN DARK STRONG ALE\nENGLISH BARLEYWINE', '% Alc.': '12\nMUY ALTO (+10%)', 'Otros ingredientes': 'Envejecida en Barrica', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Lager (Baja Fermentación)', 'Maltas': 'Cebada', 'IBU': '75-100 Amargor muy alto\n90', 'Color': 'Marrón', 'Envase': 'Botella'}
422;lbt_1;Flore Byggvir : Forst;3.85;Farmhouse Kviek Ale;https://www.labirratorium.com/22647-large_default/flore-byggvir-forst.jpg;Brasserie Flore;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Francia', '% Alc.': '7\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'IBU': '25-50 Amargor medio\n35', 'Color': 'Ámbar', 'Envase': 'Botella'}
423;lbt_1;Santa Pau Ale Works Lapse;10.95;Fruit Saison Oak Barrel Aged;https://www.labirratorium.com/22828-large_default/santa-pau-ale-works-lapse.jpg;Santa Pau Ale Works;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Gerona', '% Alc.': '3.5\nBAJO (2.5-4%)', 'Otros ingredientes': 'Fresas. Envejecida en Barrica', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
424;lbt_1;Anchor Liberty Ale;2.95;India Pale Ale;https://www.labirratorium.com/39-large_default/anchor-liberty-ale.jpg;Anchor Brewing Company (Sapporo);{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Estados Unidos', '% Alc.': '5,9\nMEDIO (4-6%)', 'Volumen (cl)': '33', 'Tipo Fermentación': 'Ale', 'Maltas': '2-row pale', 'Lúpulos': 'Cascade', 'IBU': '25-50 Amargor medio\n30', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
425;lbt_1;Drunken Bros Lemmy;5.75;DDH NEIPA;https://www.labirratorium.com/23379-large_default/drunken-bros-la-grua-lemmy.jpg;Drunken Bros Brewery;{'Estilo': 'NEIPA', 'Origen': 'Bizkaia', '% Alc.': '6\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Lúpulos': 'Cashmere, Mosaic y Sabro', 'IBU': '0-25 Amargor bajo\n20', 'Color': 'Amarillo pálido', 'Envase': 'Lata', 'Levadura': 'Vermont'}
426;lbt_1;Giesinger Bräu Weißbier;3.3;Hefeweizen;https://www.labirratorium.com/21887-large_default/giesinger-braeu-weissbier.jpg;Giesinger Bräu;{'Estilo': 'TRIGO ALEMÁN (WEISSBIER / HEFEWEIZEN)', 'Origen': 'Alemania', '% Alc.': '5.5\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Trigo', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
427;lbt_1;Lost and Grounded Hop-Hand Fallacy;3.95;Saison;https://www.labirratorium.com/23331-large_default/lost-and-grounded-hop-hand-fallacy.jpg;Lost and Grounded Brewers;{'Estilo': 'SAISON / FARMHOUSE ALE', 'Origen': 'Inglaterra', '% Alc.': '4.4\nMEDIO (4-6%)', 'Volumen (cl)': '44 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pilsner', 'Lúpulos': 'Brewers Gold, Crystal y Avena', 'IBU': '0-25 Amargor bajo\n22', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}
428;lbt_1;Gutmann Hefeweizen;1.95;Cerveza alemana de trigo estilo Hefeweizen;https://www.labirratorium.com/22094-large_default/gutmann-hefeweizen.jpg;Gutman Brauerei;{'Estilo': 'TRIGO ALEMÁN (WEISSBIER / HEFEWEIZEN)', 'Origen': 'Alemania', '% Alc.': '5,2%\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Trigo y Cebada', 'Color': 'Amarillo pálido', 'Envase': 'Botella'}
429;lbt_1;Lervig Sweet Wheat;2.95;American Wheat;https://www.labirratorium.com/22701-large_default/lervig-sweet-wheat.jpg;Lervig;{'Estilo': 'AMERICAN WHEAT', 'Origen': 'Noruega', '% Alc.': '4.5\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Trigo y Pilsner', 'Lúpulos': 'Citra, Mosaic y Cascade', 'IBU': '25-50 Amargor medio', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}
430;lbt_1;Wylam / Smedsbo Slott The Grange 2019 Special Reserve;27.5;Strong Golden Ale;https://www.labirratorium.com/21904-large_default/wylam-smedsbo-slott-the-grange-2019-special-reserve.jpg;Wylam Brewery;{'Estilo': 'ENGLISH STRONG ALE', 'Origen': 'Inglaterra', '% Alc.': '13.4\nMUY ALTO (+10%)', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Golden Promise', 'Lúpulos': 'East Kent Goldings', 'IBU': '0-25 Amargor bajo', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
431;lbt_1;Shepherd Neame 1698;4.65;English Strong Ale;https://www.labirratorium.com/19449-large_default/shepherd-neame-1698.jpg;Shepherd Neame;{'Estilo': 'ENGLISH STRONG ALE', 'Origen': 'Inglaterra', '% Alc.': '6.5\nALTO (6-9%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Styrian Goldings y Admiral', 'IBU': '25-50 Amargor medio\n31', 'Color': 'Marrón', 'Envase': 'Botella'}
432;lbt_1;Samuel Smith Yorkshire Stingo;6.5;English Strong Ale Barrel Aged;https://www.labirratorium.com/19451-large_default/samuel-smith-yorkshire-stingo.jpg;Samuel Smith;{'Estilo': 'ENGLISH STRONG ALE', 'Origen': 'Inglaterra', '% Alc.': '8\nALTO (6-9%)', 'Otros ingredientes': 'Envejecida durante un año en Barrica', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio', 'Color': 'Marrón', 'Envase': 'Botella'}
433;lbt_1;Lervig Hipster For Christmas 2020 Edition;11.75;Barleywine Bourbon Barrel Aged;https://www.labirratorium.com/19462-large_default/lervig-hipster-for-christmas-2020-edition.jpg;Lervig;{}
434;lbt_1;Península Zorro Viejo Brandy Barrel Aged;19.5;Old Ale Brandy Barrel Aged;https://www.labirratorium.com/20296-large_default/peninsula-zorro-viejo.jpg;Península;{'Estilo': 'OLD ALE', 'Origen': 'Madrid', '% Alc.': '13.5\nMUY ALTO (+10%)', 'Otros ingredientes': 'Envejecida en Barrica de Brandy de la Ribera del Duero durante 18 Meses', 'Volumen (cl)': '75 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Maris Otter e Imperial Malt Aromatic', 'Lúpulos': 'Northern Brewer y Bramling', 'IBU': '25-50 Amargor medio\n40', 'Color': 'Marrón', 'Envase': 'Botella'}
435;lbt_1;Kulmbacher Mönchshof Kellerbier;2.3;Kellerbier;https://www.labirratorium.com/8024-large_default/kulmbacher-monchshof-kellerbier.jpg;Kulmbacher Brauerei (Schörghuber);{'Estilo': 'KELLERBIER', 'Origen': 'Alemania', '% Alc.': '5.4\nMEDIO (4-6%)', 'Volumen (cl)': '50 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo\n19', 'Color': 'Ámbar', 'Envase': 'Botella'}
436;lbt_1;Flying Dog Bloodline Blood Orange IPA;3.25;IPA con naranja sanguina;https://www.labirratorium.com/2694-large_default/flying-dog-bloodline.jpg;Flying Dog;{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'EEUU', '% Alc.': '7\nALTO (6-9%)', 'Otros ingredientes': 'Cáscara y Zumo de Naranja Sanguina', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Caramel y Centeno', 'Lúpulos': 'Northern Brewer, Citra y Galaxy', 'IBU': '25-50 Amargor medio\n40', 'Color': 'Ámbar', 'Envase': 'Botella', 'Levadura': 'American Ale'}
437;lbt_1;Flying Dog The Truth Imperial IPA;3.3;Imperial / Double IPA;https://www.labirratorium.com/2695-large_default/flying-dog-truth.jpg;Flying Dog;{'Estilo': 'DOUBLE/ TRIPLE IPA', 'Origen': 'EEUU', '% Alc.': '8.7\nALTO (6-9%)', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Munich y Trigo', 'Lúpulos': 'Warrior, Summit, Columbus, Citra y Amarillo', 'IBU': '75-100 Amargor muy alto\n80', 'Color': 'Ámbar', 'Envase': 'Botella', 'Levadura': 'American Ale'}
438;lbt_1;Gouden Carolus Cuveé Van de Keizer Whisky Infused 33 cl.;3.9;Belgian Strong Ale;https://www.labirratorium.com/12352-large_default/gouden-carolus-whisky-infused-33-cl.jpg;Het Anker;{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '11.7\nMUY ALTO (+10%)', 'Otros ingredientes': 'Infusionada con Whisky de Malta', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo\n15', 'Color': 'Marrón', 'Envase': 'Botella'}
439;lbt_1;Le Bilboquet MacKroken Flower;6.95;Scotch Ale;https://www.labirratorium.com/22443-large_default/le-bilboquet-mackroken-flower.jpg;Le Bilboquet ;{'Estilo': 'SCOTCH ALE', 'Origen': 'Canadá', '% Alc.': '10.8\nMUY ALTO (+10%)', 'Otros ingredientes': 'Cardo Escocés y Miel de Flores Silvestres', 'Volumen (cl)': '47,3 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '0-25 Amargor bajo\n17', 'Color': 'Marrón', 'Envase': 'Lata'}
440;lbt_1;Laugar Braskadi;4.9;Russian Imperial Stout;https://www.labirratorium.com/21406-large_default/laugar-perro-libre-braskadi.jpg;Laugar;{'Estilo': 'IMPERIAL STOUT', 'Origen': 'Bizkaia / Brasil', '% Alc.': '10.5\nMUY ALTO (+10%)', 'Otros ingredientes': 'Nibs de Cacao, Uvas Pasas y Palo Santo', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'Color': 'Negro', 'Envase': 'Botella'}
441;lbt_1;Samuel Smith Taddy Porter;3.05;Porter;https://www.labirratorium.com/3407-large_default/samuel-smith-taddy-porter.jpg;Samuel Smith;{'Estilo': 'BRITISH PORTER', 'Origen': 'Inglaterra', '% Alc.': '5\nMEDIO (4-6%)', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'IBU': '25-50 Amargor medio\n32', 'Color': 'Negro', 'Envase': 'Botella'}
442;lbt_1;Founders All Day IPA;4.5;Session IPA;https://www.labirratorium.com/1359-large_default/founders-all-day-ipa.jpg;Founders Brewery ;{'Origen': 'Michigan, EEUU', '% Alc.': '4.7', 'Volumen (cl)': '35.5', 'IBU': '42'}
443;lbt_1;Redneck Brandine;2.7;American Pale Ale;https://www.labirratorium.com/4394-large_default/redneck-brandine.jpg;Redneck Brewery;{'Estilo': 'APA (AMERICAN PALE ALE)', 'Origen': 'Cantabria', '% Alc.': '4.4\nMEDIO (4-6%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo\n20', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
444;lbt_1;Laugar Basatia;3.1;Imperial Stout;https://www.labirratorium.com/6875-large_default/laugar-basatia.jpg;Laugar;{'Estilo': 'IMPERIAL STOUT', 'Origen': 'Bizkaia', '% Alc.': '8\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Pale, Munich, Caramunich II, Carafa, Roasted B y Avena', 'Lúpulos': 'Columbus', 'IBU': '25-50 Amargor medio\n35', 'Color': 'Negro', 'Envase': 'Botella'}
445;lbt_1;Barbãr;3.5;Belgian Strong Golden Ale;https://www.labirratorium.com/11258-large_default/barbar.jpg;Lefebvre;{'Estilo': 'BELGIAN GOLDEN STRONG', 'Origen': 'Bélgica', '% Alc.': '8\nALTO (6-9%)', 'Otros ingredientes': 'Piel de naranja, cilantro, miel', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y trigo', 'IBU': '0-25 Amargor bajo\n20', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
446;lbt_1;Magic Rock Cannonball;3.75;India Pale Ale;https://www.labirratorium.com/14639-large_default/magic-rock-cannonball.jpg;Magic Rock;{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'Inglaterra', '% Alc.': '7.4\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Acidulated, Extra Pale, Golden Promise y Trigo', 'Lúpulos': 'Amarillo, Centennial, Citra, Columbus, Magnum y Simcoe', 'IBU': '50-75 Amargor alto\n60', 'Color': 'Amarillo dorado', 'Envase': 'Lata'}
447;lbt_1;Nomada Marabunta Double Ipa;4.25;Imperial / Double IPA;https://www.labirratorium.com/3146-large_default/nomada-marabunta-double-ipa.jpg;Nómada;{'Estilo': 'DOUBLE/ TRIPLE IPA', 'Origen': 'Madrid', '% Alc.': '7.5\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada y Avena', 'IBU': '60\n75-100 Amargor muy alto', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
448;lbt_1;Sierra Nevada Tropical Torpedo;2.95;India Pale Ale;https://www.labirratorium.com/15004-large_default/sierra-nevada-tropical-torpedo.jpg;Sierra Nevada;{'Estilo': 'IPA (INDIA PALE ALE)', 'Origen': 'EEUU', '% Alc.': '6.7\nALTO (6-9%)', 'Volumen (cl)': '35.5 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'Lúpulos': 'Amarillo, Citra, Comet, El Dorado y Mosaic', 'IBU': '50-75 Amargor alto\n55', 'Color': 'Amarillo dorado', 'Envase': 'Botella'}
449;lbt_1;Abbaye des Rocs Brune 1979;3.35;Belgian Strong Dark Ale;https://www.labirratorium.com/12360-large_default/abbaye-des-rocs-brune.jpg;Brasserie de l'Abbaye des Rocs;{'Estilo': 'BELGIAN DARK STRONG ALE', 'Origen': 'Bélgica', '% Alc.': '9\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '0-25 Amargor bajo', 'Color': 'Marrón', 'Envase': 'Botella'}
450;lbt_1;Troubadour Imperial Stout;2.5;Imperial Stout;https://www.labirratorium.com/3531-large_default/troubadour-imperial-stout.jpg;De Proefbrouwerij;{'Estilo': 'IMPERIAL STOUT', 'Origen': 'Bélgica', '% Alc.': '9\nALTO (6-9%)', 'Volumen (cl)': '33 Cl', 'Tipo Fermentación': 'Ale (Alta Fermentación)', 'Maltas': 'Cebada', 'IBU': '25-50 Amargor medio\n45', 'Color': 'Negro', 'Envase': 'Botella'}
